geek_rate,title,num_votes,avg_rate,id
6.046,Limes,579,6.94,153623
6.046,Bezzerwizzer,1727,6.40,32441
6.046,Municipium,704,6.75,29410
6.044,Dutch Blitz,1210,6.54,148203
6.044,Advanced Heroquest,1003,6.68,1758
6.044,Wicked Witches Way,1345,6.44,28025
6.044,World at War: Blood and Bridges,362,7.68,35035
6.044,Micro Mutants: Evolution,837,6.68,31056
6.043,Sentinel Tactics: The Flame of Freedom,608,6.95,146408
6.043,Magic Maze,405,7.39,209778
6.043,Augsburg 1520,1160,6.47,21892
6.043,Caesar at Alesia,524,7.09,1430
6.042,Das Motorsportspiel,349,7.48,541
6.042,Cards Against Humanity,14226,6.21,50381
6.041,Pi mal Pflaumen,774,6.68,181761
6.041,Quests of Valeria,485,7.15,187680
6.041,Outfoxed,428,7.28,172931
6.041,Dragonwood,685,6.91,172933
6.040,Qwirkle Cubes,909,6.60,39813
6.040,Russian Front,560,7.14,329
6.039,If Wishes Were Fishes!,1073,6.53,25584
6.039,Heartland,620,6.84,30356
6.039,Spirits of the Rice Paddy,588,6.90,149119
6.039,12 Thieves,1332,6.44,22278
6.039,Uchronia,947,6.59,128063
6.038,Three-Dragon Ante,1384,6.46,20806
6.038,Burma,287,7.86,1585
6.038,Liberty: The American Revolution 1775-83,445,7.18,6719
6.037,Via Appia,814,6.66,137397
6.037,Bargain Hunter,658,6.78,338
6.037,Hearts and Minds: Vietnam 1965-1975,322,7.59,27739
6.037,Clippers,885,6.63,3128
6.036,Boggle,5323,6.18,1293
6.035,Tiki Topple,1338,6.41,34373
6.035,Wellington,569,6.91,11265
6.035,Slide 5,996,6.55,31503
6.035,Pixel Tactics 3,419,7.29,152899
6.034,Posthuman,840,6.76,171835
6.034,Munchkin Cthulhu,3896,6.28,25071
6.033,Monza,962,6.58,4209
6.033,Apotheca,609,7.03,174614
6.033,Kaosball: The Fantasy Sport of Total Domination,535,7.00,139992
6.032,Grimoire,1177,6.48,73863
6.032,Catch Phrase!,2017,6.34,2582
6.031,Kakerlakenpoker Royal,707,6.76,129736
6.030,Kingdom of Solomon,521,6.97,87821
6.030,Ascension: Dawn of Champions,381,7.47,172155
6.030,Lagoon: Land of Druids,1038,6.56,152053
6.030,City Tycoon,852,6.60,104994
6.030,Bombay,1471,6.38,40214
6.030,Explorers of the North Sea,358,7.52,176371
6.030,Leaping Lemmings,1098,6.48,29687
6.030,Micropul,685,6.81,10660
6.029,Livingstone,1249,6.45,40444
6.029,Cave Evil,301,7.93,84889
6.029,PanzerBlitz,1425,6.47,2238
6.029,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",321,8.05,154875
6.029,Kuhhandel Master,667,6.81,56786
6.028,Ticket to Ride: The Card Game,3479,6.19,34127
6.028,Café International,2007,6.28,214
6.028,Thief's Market,771,6.70,182351
6.028,Midnight Party,1324,6.43,444
6.027,"Warhammer 40,000",1985,6.40,2162
6.027,Dojo Kun,432,7.27,179182
6.027,Don't Mess with Cthulhu,544,6.98,170587
6.027,Sleeping Queens,1600,6.42,17053
6.027,Havoc: The Hundred Years War,740,6.71,19363
6.026,War and Peace,921,6.65,626
6.026,Defenders of the Last Stand,294,7.79,169464
6.026,The Great War,274,8.02,173105
6.026,DC Comics Deck-Building Game: Rivals – Batman vs The Joker,483,7.17,160958
6.025,Strike,760,6.69,123570
6.025,British Rails,610,6.90,2689
6.025,Lost Legends,1021,6.52,131891
6.025,Tanto Cuore: Expanding the House,350,7.63,68858
6.025,Catan Geographies: Germany,563,6.90,38749
6.024,Incómodos Invitados,301,7.92,188866
6.024,Letter Tycoon,478,7.11,169147
6.024,Milestones,823,6.60,117914
6.023,Multiuniversum,552,7.00,192638
6.023,Court of the Medici,818,6.63,37208
6.023,Mystery Rummy: Murders in the Rue Morgue,701,6.73,371
6.023,Travel Carcassonne,417,7.20,30662
6.023,Band of Brothers:  Ghost Panzer,237,8.22,129122
6.021,Empires of the Void,593,6.87,98347
6.021,The Witcher Adventure Game,1408,6.51,147116
6.021,Car Wars,1879,6.33,2795
6.020,The Korean War,338,7.56,7349
6.020,Robo Rally (2016),377,7.47,216201
6.020,Zero!,554,6.94,2247
6.020,Antics!,503,6.97,80642
6.020,Tycoon,626,6.80,267
6.020,Dust Tactics: Revised Core Set,396,7.46,101786
6.020,Cthulhu Gloom,1315,6.46,95234
6.019,Carcassonne: Amazonas,372,7.36,206940
6.019,Ugg-Tect,1518,6.34,60131
6.019,Song of Blades and Heroes,305,7.79,30804
6.019,Master Labyrinth,1932,6.29,437
6.018,The Red Dragon Inn 4,417,7.37,142402
6.018,Rise of the Luftwaffe,474,7.07,1372
6.018,Nevermore,684,6.78,173047
6.018,Sewer Pirats,697,6.74,102898
6.017,Goldbräu,1197,6.44,12632
6.017,Star Fleet Battles: Captain's Edition Basic Set,399,7.35,29663
6.017,Hands in the Sea,251,8.07,136955
6.017,Toledo,1715,6.31,34599
6.016,Krazy Wordz,324,7.55,195372
6.015,Battle For Souls,475,7.22,123160
6.015,Nightfall: The Coldest War,360,7.32,113927
6.015,1911 Amundsen vs Scott,598,6.91,124847
6.015,Cheaty Mages!,1608,6.33,38194
6.015,Tahuantinsuyu,400,7.17,11096
6.015,Unpublished Prototype,559,7.03,18291
6.015,Pocket Battles: Celts vs. Romans,1115,6.49,42898
6.014,2nd Fleet,463,7.16,4090
6.014,Madame Ching,848,6.58,154443
6.014,Yardmaster,1091,6.47,154634
6.013,V-Commandos,301,8.24,163474
6.013,Pairs,1323,6.40,152237
6.013,Simurgh,520,6.97,160559
6.012,Spooky Stairs,1097,6.48,12346
6.012,Call of Cthulhu: Collectible Card Game,632,6.90,8817
6.012,Alcatraz: The Scapegoat,1267,6.42,96613
6.011,Volldampf,561,6.87,1338
6.011,Cheeky Monkey,816,6.60,29773
6.011,Tantrix,1480,6.38,1038
6.011,Coal Baron: The Great Card Game,372,7.31,192945
6.011,Wise and Otherwise,816,6.67,2652
6.011,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,578,6.86,64826
6.010,Homeland: The Game,598,6.81,160968
6.010,Ponte del Diavolo,886,6.56,27172
6.010,Axis & Allies: D-Day,1671,6.40,10081
6.010,Nuclear Escalation,887,6.60,1213
6.009,Munchkin Zombies,2142,6.35,86955
6.008,Subdivision,840,6.57,155173
6.008,Il Principe,1109,6.45,19650
6.008,"Win, Place & Show",730,6.72,782
6.008,The Siege of Jerusalem (Third Edition),486,7.06,1710
6.008,Kill Doctor Lucky,5295,6.15,257
6.007,Vs. System,722,6.75,13293
6.007,Here Come the Rebels,303,7.59,4212
6.007,The Bucket King,1441,6.34,3141
6.006,Clue Master Detective,985,6.58,1561
6.006,New Dawn,463,7.04,135654
6.005,Avenue,454,7.07,205045
6.005,Beowulf: The Movie Board Game,1365,6.36,29308
6.004,Panzer (second edition),283,7.83,85769
6.004,Uruk: Wiege der Zivilisation,607,6.76,38797
6.004,London Dread,464,7.16,178134
6.003,Star Wars: Empire vs. Rebellion,1020,6.48,160964
6.003,The Agents,1287,6.44,141932
6.003,UR,897,6.53,25420
6.002,Dungeons & Dragons: The Fantasy Adventure Board Game,1332,6.50,6366
6.002,India Rails,476,7.03,2455
6.001,Ace of Aces: Powerhouse Series,414,7.20,7104
6.001,A Game of Thrones Collectible Card Game,593,6.89,4286
6.001,Loopin' Chewie,1008,6.47,173341
6.001,Andromeda,1194,6.42,141
6.000,Battle Hymn,347,7.49,1666
6.000,Battle for Germany,456,7.08,3986
6.000,Key Largo,753,6.63,18289
5.999,Nautilus,1245,6.40,3154
5.999,Battleball,1892,6.29,6795
5.999,The Ares Project,596,6.80,65534
5.999,Junta: Viva el Presidente!,1131,6.49,84159
5.999,Jerusalem,649,6.79,63632
5.999,Dilluvia Project,345,7.38,139245
5.998,Talon,281,7.82,145976
5.998,Aqua Romana,1418,6.35,20080
5.998,Mutant Meeples,640,6.73,109969
5.997,Pacific Typhoon,714,6.66,20079
5.997,Pay Dirt,520,6.91,125050
5.997,Triumph of Chaos,314,7.53,15826
5.996,Ascension: Dreamscape,268,7.85,185123
5.996,DAK2,247,8.23,12234
5.996,Dark Tower,1053,6.65,30
5.996,Magna Grecia,780,6.59,5419
5.996,Emerald,1228,6.37,3452
5.995,Buccaneer,1544,6.30,22287
5.995,Cities,1053,6.41,38657
5.994,Barbarossa,1246,6.41,550
5.994,Phantom Leader Deluxe,252,8.07,134520
5.994,Hegemonic,474,6.98,92666
5.994,DC Comics Dice Masters: War of Light,331,7.47,173294
5.994,18EU,292,7.57,5684
5.994,Whoowasit?,517,6.89,33643
5.993,A Victory Denied,336,7.40,31954
5.992,Star Trek Deck Building Game: The Next Generation,1038,6.53,98242
5.992,Saloon Tycoon,394,7.38,174524
5.992,Lectio,522,6.88,19184
5.992,1817,167,8.72,63170
5.992,Tongiaki: Journey into the Unknown,2168,6.23,9028
5.992,Axis & Allies: Battle of the Bulge,707,6.75,22457
5.992,Ristorante Italia,527,6.94,91189
5.991,Frostgrave,280,8.13,177354
5.991,Burano,514,6.90,181260
5.991,Enemy Action: Ardennes,191,8.74,68820
5.991,Evolution: The Origin of Species,1405,6.37,71021
5.990,"Goblins, Inc.",886,6.52,110524
5.990,Bastogne: Screaming Eagles under Siege,311,7.48,35669
5.989,Bamboleo,1175,6.40,293
5.989,My First Stone Age,562,6.84,191004
5.989,The Burning Blue,309,7.63,17394
5.989,Dungeons & Dragons Basic Game,675,6.75,17804
5.989,New York Slice,414,7.13,208895
5.988,Case Blue,251,8.19,29285
5.988,Full Thrust,395,7.24,3893
5.987,Dead Last,751,6.69,184522
5.987,Doodle Quest,509,6.88,152757
5.987,Province,1096,6.41,154259
5.987,Ukraine '43,272,7.75,3263
5.987,Pocket Battles: Elves vs. Orcs,730,6.67,66081
5.985,Timeline,946,6.48,128664
5.985,Jórvík,514,6.91,193739
5.984,Fuji Flush,783,6.57,203430
5.984,Glüx,338,7.39,207207
5.984,Guderian's Blitzkrieg II,234,8.07,13532
5.984,Formula Dé Mini,867,6.52,6539
5.984,Stonewall Jackson's Way,311,7.53,4211
5.984,Solarius Mission,280,7.58,170199
5.983,Stalingrad Pocket II,373,7.31,12140
5.983,Gonzaga,757,6.61,57163
5.982,Rattlebones,650,6.68,150146
5.982,Parfum,784,6.61,172546
5.982,Bison: Thunder on the Prairie,1156,6.39,21287
5.982,Wildlife Adventure,517,6.90,156
5.982,Wacky Wacky West,1465,6.31,19
5.982,Lock 'n Load: Forgotten Heroes – Vietnam,339,7.46,6542
5.982,Great Wall of China,1806,6.23,22198
5.982,MIL (1049),606,6.75,105187
5.981,Rent a Hero,1017,6.43,135116
5.981,Atlantis Rising,759,6.58,92120
5.980,Speculation,575,6.77,1036
5.980,The Dresden Files Cooperative Card Game,395,7.45,187273
5.980,Hellas,1937,6.23,4529
5.980,Under the Lily Banners,273,7.68,17651
5.980,Ghosts!,1172,6.37,2290
5.979,Scattergories,5970,6.13,2381
5.979,Tyros,828,6.52,3230
5.979,Fealty,552,6.79,96704
5.978,Nobody is Perfect,503,6.93,8829
5.978,Reds! The Russian Civil War 1918-1921,374,7.24,2998
5.978,Early American Chrononauts,769,6.63,9825
5.978,Sharp Shooters,1038,6.43,1459
5.978,Aeroplanes: Aviation Ascendant,644,6.69,119337
5.977,Excape,1351,6.31,357
5.977,Kobayakawa,1109,6.39,142325
5.977,The Battle for Normandy,262,7.83,32838
5.977,Ultimate Werewolf: Inquisition,727,6.64,140457
5.976,Graenaland,600,6.74,24843
5.976,"...and then, we held hands.",1128,6.39,153999
5.975,Nuclear War,2527,6.22,713
5.975,Commissioned,311,7.52,171479
5.975,Trieste,583,6.75,148291
5.974,Merchants,716,6.60,32114
5.973,Eketorp,1162,6.37,6281
5.973,Asteroyds,1001,6.42,65200
5.973,Mai-Star,814,6.55,75789
5.972,Black Vienna,413,7.03,756
5.971,Tomb,1288,6.35,29581
5.971,Mythos,731,6.64,1800
5.971,Totaler Krieg!,311,7.52,4258
5.971,The Dragon & Flagon,659,6.67,193840
5.971,Cosmic Encounter,1102,6.41,40531
5.970,Black Stories,2467,6.18,18803
5.970,Dungeons & Dragons Miniatures,994,6.52,7929
5.970,Keltis: Der Weg der Steine Mitbringspiel,911,6.45,41003
5.970,Urland,705,6.59,2539
5.970,La Cosa Nostra,251,7.84,151771
5.970,Dungeons & Dragons Dice Masters: Faerûn Under Siege,245,7.83,183572
5.970,The Mighty Endeavor,323,7.40,14080
5.970,Apex Theropod Deck-Building Game,346,7.39,156266
5.970,Archer: Once You Go Blackmail...,370,7.27,198522
5.970,Kaleidos,577,6.75,545
5.970,Korea: The Forgotten War,221,8.04,6581
5.969,Lost Valley: The Yukon Goldrush 1896,446,6.98,130605
5.969,Topoum,311,7.56,188314
5.969,Magical Athlete,855,6.50,24565
5.969,Byzanz,710,6.58,38032
5.969,Article 27: The UN Security Council Game,740,6.57,113293
5.969,Munchkin Adventure Time,910,6.62,146735
5.968,Noah,839,6.55,116858
5.968,The Blood of an Englishman,375,7.20,206504
5.967,Kaigan,412,6.99,61458
5.967,XenoShyft: Dreadmire,301,7.56,189660
5.967,Starship Troopers,1034,6.46,670
5.966,Telestrations After Dark,387,7.16,173761
5.966,Roads to Gettysburg,250,7.72,4206
5.965,Ark,1308,6.30,19947
5.965,Axis & Allies:  Guadalcanal,567,6.86,29259
5.965,Axis & Allies Miniatures,1034,6.53,17970
5.965,Wildcatters,301,7.40,146910
5.965,Flowerpower,655,6.61,1545
5.965,Attribute,1043,6.40,4553
5.964,Light Speed,1153,6.36,5534
5.964,Axis Empires: Totaler Krieg!,189,8.41,32989
5.964,AT-43 Initiation Set: Operation Damocles,531,6.93,24878
5.964,Okko: Era of the Asagiri,668,6.71,29602
5.964,Hart an der Grenze,885,6.48,22237
5.964,Cartagena 2. The Pirate's Nest,825,6.47,25823
5.963,The Enchanted Tower,509,6.84,130792
5.963,Bitter Woods (fourth edition),285,7.69,10174
5.963,Captains of Industry,359,7.21,131449
5.963,Risk: Godstorm,2079,6.30,10383
5.963,France '40,241,7.80,125993
5.963,12 Days,772,6.54,130899
5.963,Asking for Trobils,383,7.18,156442
5.962,Fortuna,727,6.57,80979
5.961,Batavia,969,6.45,35248
5.961,Cavern Tavern,391,7.28,189067
5.961,Igel Ärgern,961,6.41,95
5.961,Wing Leader: Victories 1940-1942,232,8.02,160418
5.961,Guild Ball,225,8.25,155451
5.961,Bolt Action,283,7.70,127493
5.960,"Thirty Years War: Europe in Agony, 1618-1648",573,6.80,2748
5.960,Cubist,461,6.88,147431
5.960,Gloria Picktoria,948,6.40,247
5.959,Successors (second edition),440,7.02,68
5.959,Escape the Room: Mystery at the Stargazer's Manor,589,6.71,193560
5.959,DC Comics Deck-Building Game: Teen Titans,385,7.24,167763
5.959,Grant Takes Command,224,7.93,1821
5.959,Illuminati: New World Order,1166,6.37,1552
5.959,Nottingham,1326,6.28,21754
5.959,Factory Funner,297,7.44,183284
5.958,Axis & Allies: WWI 1914,452,7.21,133956
5.957,Blackbeard,1269,6.35,235
5.957,Nautilion,285,7.55,206084
5.957,Vampire Empire,485,6.86,128698
5.957,Tanto Cuore: Romantic Vacation,282,7.61,75448
5.956,Cadwallon: City of Thieves,1381,6.35,69120
5.956,Valley of the Mammoths,1016,6.42,2535
5.956,Twilight Imperium (second edition),466,6.95,26055
5.955,Tail Feathers,308,7.53,179820
5.954,Zany Penguins,511,6.79,190639
5.954,Penny Arcade: The Game – Gamers vs. Evil,796,6.57,97803
5.954,Pixel Tactics Deluxe,266,7.60,169274
5.954,Penny Press,568,6.73,148205
5.954,Arcane Academy,405,7.13,144734
5.953,Struggle for Catan,1669,6.25,91534
5.953,Ligretto,2346,6.20,943
5.953,WeyKick,415,6.95,20295
5.952,Bomb Squad,540,6.71,142267
5.952,The Settlers of Zarahemla,473,6.95,6778
5.952,Clubs,659,6.62,125924
5.952,"Crusade and Revolution: The Spanish Civil War, 1936-1939",193,8.37,31790
5.952,1862: Railway Mania in the Eastern Counties,193,8.17,66837
5.951,Amazonas,1114,6.36,15157
5.951,Luchador! Mexican Wrestling Dice,775,6.56,143075
5.950,Ethnos,244,7.77,206718
5.949,Infinite City,1643,6.23,46807
5.949,Advanced Third Reich,640,6.73,283
5.949,Pow Wow,574,6.67,31545
5.949,Temporum,797,6.50,162263
5.949,Strife: Legacy of the Eternals,429,6.97,159632
5.949,Die Legenden von Andor: Chada & Thorn,434,6.98,177079
5.949,Baltic Gap,209,8.07,39328
5.949,Battle Above the Clouds,196,8.10,33665
5.948,Zombie State: Diplomacy of the Dead,732,6.54,61484
5.948,Nippon Rails,505,6.84,1830
5.948,7 Ronin,374,7.15,154173
5.948,Warmaster,407,7.07,4985
5.948,Dog,941,6.40,2633
5.948,Brawl,1065,6.41,392
5.947,Twilight Imperium,668,6.67,24
5.947,Fireball Island,1135,6.47,1768
5.947,California,1300,6.28,21464
5.946,War of the Ring,812,6.54,2228
5.946,D-Day at Tarawa,190,8.26,67600
5.946,Rock the Beat,977,6.39,37728
5.946,Thunder Road,664,6.61,804
5.945,Munchkin Apocalypse,836,6.62,112869
5.945,Assault on Hoth: The Empire Strikes Back,432,6.99,3548
5.945,Timeline: Americana,507,6.79,161547
5.944,Timeline: American History,534,6.76,161546
5.944,I Go!,918,6.41,8552
5.943,Soviet Dawn,393,7.06,40107
5.943,Lunar Rails,473,6.88,6663
5.943,Fist of Dragonstones,1982,6.17,4471
5.943,Kingdom of Heaven: The Crusader States 1097-1291,236,7.68,25900
5.943,The Dwarves,456,6.89,124668
5.943,Empires of the Middle Ages,363,7.14,911
5.943,The King's Abbey,385,7.23,159059
5.943,Evolution: The Beginning,417,7.06,201248
5.943,Family Business,3414,6.11,170
5.942,Men of Iron,488,6.84,14683
5.942,Talisman (third edition),1429,6.34,5336
5.942,Funkenschlag: EnBW,165,8.31,33434
5.941,Shadowfist,390,7.12,3475
5.941,Road Kill Rally,818,6.47,65225
5.941,Hnefatafl,785,6.51,2932
5.941,Smarty Party!,615,6.60,7062
5.941,Cry Havoc,586,6.75,1323
5.941,Illuminati,2315,6.19,859
5.940,Dungeon Run,1395,6.32,66424
5.940,Zombie in my Pocket,1424,6.33,33468
5.940,Origins:  How We Became Human,481,6.80,29256
5.940,Stratego,10149,6.04,1917
5.940,1880: China,180,8.22,69601
5.939,Incursion,330,7.70,40603
5.939,Bugs in the Kitchen,992,6.36,137909
5.939,Granada,398,6.98,58099
5.939,Sumeria,658,6.58,39832
5.939,Compatibility,798,6.48,2604
5.939,Divine Right,486,6.95,23
5.938,Munchkin Booty,1565,6.32,31920
5.938,Anno 1503,1141,6.32,8166
5.938,Day & Night,664,6.60,35935
5.938,Haru Ichiban,435,6.92,165662
5.938,Khet 2.0,501,6.82,91034
5.937,Alchemist,1226,6.28,27385
5.937,Agility,265,7.56,179933
5.937,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,431,6.89,173319
5.937,Stonewall in the Valley,260,7.60,4214
5.937,Across 5 Aprils,400,6.99,4047
5.936,Animal Upon Animal: Balancing Bridge,364,7.09,84464
5.936,Bughouse Chess,289,7.37,14188
5.936,1936: Guerra Civil,278,7.65,27680
5.935,PIX,553,6.68,67181
5.935,Age of Mythology: The Boardgame,2948,6.16,6707
5.935,Australian Rails,449,6.93,935
5.935,EXIT: The Game – The Secret Lab,277,7.41,203417
5.935,Melee,481,6.86,3464
5.934,Cosmic Eidex,428,6.89,1002
5.934,EXIT: The Game – The Pharaoh's Tomb,260,7.51,203416
5.934,Shipwrights of the North Sea,627,6.66,75547
5.934,La Bataille des Quatre Bras,234,7.92,12896
5.934,Auf Achse,1295,6.27,110
5.934,"But Wait, There's More!",409,6.93,114438
5.934,Maka Bana,623,6.64,8147
5.934,Geistesblitz 5 vor 12,418,6.95,148532
5.933,Pax Britannica,654,6.64,1209
5.933,Sheepland,692,6.65,123576
5.933,The Extraordinary Adventures of Baron Munchausen,299,7.30,2470
5.933,The Stars Are Right,1158,6.33,37696
5.933,Nuclear Proliferation,702,6.56,1212
5.932,Dracula,1513,6.22,7804
5.932,Ekö,349,7.20,177197
5.931,Hex,526,6.80,4112
5.931,Coney Island,682,6.53,106999
5.931,Habitats,295,7.35,200853
5.931,1853,385,6.99,1493
5.931,Gambit 7,511,6.72,47046
5.930,Doge,695,6.52,854
5.930,Florenza: The Card Game,399,6.93,143484
5.930,Imperium,463,6.89,3661
5.930,Outside the Scope of BGG,504,6.74,23953
5.930,Cockroach Salad,1744,6.18,32341
5.929,Times Square,1054,6.31,22245
5.929,Century: Spice Road,333,7.27,209685
5.929,Carrier,322,7.32,1679
5.928,Gipsy King,605,6.59,32382
5.928,Lascaux,932,6.35,30932
5.928,1844: Switzerland,164,8.37,7935
5.928,Samarkand,719,6.49,364
5.928,Kings of Israel,277,7.43,142084
5.928,Risk Europe,267,7.83,204184
5.928,Star Munchkin,3713,6.15,4095
5.928,Nicht die Bohne!,883,6.37,192
5.928,Potato Man,539,6.66,137155
5.928,Lines of Action,333,7.18,3406
5.928,Dungeoneer: Vault of the Fiends,1140,6.31,8207
5.927,Marvel Dice Masters: Civil War,237,7.72,187353
5.927,War at Sea (second edition),868,6.42,1431
5.927,Maharani,638,6.56,118402
5.926,Too Many Cooks,973,6.34,3632
5.926,B-Sieged: Sons of the Abyss,561,6.87,164865
5.926,Western Town,333,7.17,19358
5.925,Othello,5195,6.06,2389
5.925,Giro Galoppo,525,6.69,21985
5.924,Caribbean,1397,6.22,13301
5.924,Star Trek Deck Building Game: The Original Series,488,6.77,122690
5.923,Pick & Pack,658,6.52,26235
5.923,11 nimmt!,1084,6.29,63706
5.923,Icehouse,603,6.67,225
5.923,Rat-a-Tat Cat,2004,6.17,3837
5.923,Big Points,762,6.45,34004
5.923,The Lord of the Rings: The Two Towers Deck-Building Game,428,6.93,142555
5.922,Doctor Who: Solitaire Story Game,266,8.03,42142
5.922,Starfighter,341,7.19,171226
5.922,Rolling America,603,6.57,180198
5.922,Pecking Order,800,6.43,22347
5.922,Gustav Adolf the Great: With God and Victorious Arms,222,7.80,18746
5.922,Mage Knight Dungeons,646,6.64,2876
5.922,Dragon's Hoard,737,6.49,136594
5.921,Wings of War: WW2 Deluxe set,320,7.29,42306
5.921,Elk Fest,1620,6.17,403
5.921,Bolide,632,6.56,20865
5.921,Saratoga,333,7.12,3413
5.920,"Machi Koro: Bright Lights, Big City",454,6.97,205494
5.920,Fresh Fish,357,7.01,164698
5.920,Hoplomachus: The Lost Cities,229,7.89,124839
5.920,VOLT: Robot Battle Arena,333,7.14,143981
5.919,"A Most Dangerous Time: Japan in Chaos, 1570-1584",281,7.41,27969
5.919,One Night Revolution,1073,6.31,176361
5.919,"Warhammer 40,000 (fourth edition)",1031,6.42,13362
5.919,Fief,286,7.42,107704
5.919,Mhing,570,6.66,1452
5.918,Star Trek Deck Building Game: The Next Generation – The Next Phase,464,6.82,111502
5.918,Among the Stars: Revival,267,7.35,170318
5.918,Mogul,389,6.93,174744
5.918,The Longest Day,369,7.16,5651
5.918,Vs System 2PCG: The Marvel Battles,353,7.23,178892
5.918,Super Fantasy: Ugly Snouts Assault,433,6.90,147747
